accountID,transactionDate,transactionTime,accountOwnerName,accountAddress,accountPostalCode,accountCity,accountState,accountCountry,accountOpenDate,accountAge,isUserRegistered,paymentInstrumentAgeInAccount,numPaymentRejects1dPerUser
A1899946987215180,20130409,182128,,,29485,,SC,US,,1,FALSE,0,0
A1688852155846660,20130409,183327,,,20852,,MD,US,,2000,FALSE,0,0
A1829581321489900,20130409,183748,,,0,,,IE,,1,FALSE,0,0
A844427781212057,20130409,183106,,,67584,,KS,US,,1,FALSE,0,0
A844428034098148,20130409,183335,,,95003,,CA,US,,1,FALSE,0,0
A844427562739354,20130409,184912,,,SE11 6PY,,,GB,,1,FALSE,0,0
A844427156689319,20130409,183418,,,80109,,CO,US,,2000,FALSE,0.001388889,0
A985156985820927,20130409,184155,,,55416,,MN,US,,1,FALSE,0,0
A1759222223480030,20130409,183815,,,82001,,WY,US,,18,FALSE,0.077083333,0
A914800948103013,20130409,184145,,,94134,,CA,US,,1,FALSE,0.013194444,0
A325692942974107,20130409,185111,,,K0A 1K0,,ON,CA,,36,FALSE,1.204861111,0
A1899946956415050,20130409,184459,,,73012,,OK,US,,56,FALSE,0.001388889,0
A914800903033902,20130409,185333,,,11220,,NY,US,,1,TRUE,0,0
A844428008715115,20130409,190344,,,22222,,,SE,,1,FALSE,0,0
A914800431779601,20130409,190759,,,42029,,KY,US,,1,FALSE,0,0
A985156957708876,20130409,190828,,,87501,,NM,US,,1,FALSE,0,0
A844427770934610,20130409,191039,,,10075,,NY,US,,1,FALSE,0,0
A1055520515675820,20130409,191201,,,85203,,AZ,US,,926,FALSE,0,0
A914800997225348,20130409,191700,,,001-0019,,???,JP,,1,FALSE,0,0
A1899945762437560,20130409,191456,,,EN54JN,,,GB,,9,FALSE,8.378472222,0
A844427696714436,20130409,191507,,,33131,,FL,US,,273,FALSE,0.000694444,0
A844427576933961,20130409,191758,,,732 31,,,SE,,1,FALSE,0,0
A844427151332068,20130409,191754,,,1887,,MA,US,,2000,FALSE,0.001388889,0
A985156967428897,20130409,192410,,,93940,,CA,US,,1,FALSE,0,0
A985156660895000,20130409,192456,,,48035,,MI,US,,1,FALSE,0.03125,1
A914800997234221,20130409,193410,,,37208,,TN,US,,1,FALSE,0,0
A1829582582824830,20130409,193435,,,41905-885,,BA,BR,,1,FALSE,0,0
A306520209541257,20130409,191851,,,GU7 2BD,,,GB,,1,FALSE,0,0
A914800997224557,20130409,192428,,,T4P 1J3,,AB,CA,,1,FALSE,0.004166667,0
A2040691440209900,20130409,193206,,,8599,,,CH,,1,FALSE,0.000694444,0
A1970327017535130,20130409,193730,,,98001,,WA,US,,2000,FALSE,0.001388889,0
A844427993407512,20130409,194126,,,97537,,OR,US,,1,TRUE,0,0
A914800997229164,20130409,193037,,,11545,,NY,US,,1,FALSE,0,0
A914800997233314,20130409,194324,,,45050,,OH,US,,1,FALSE,0,0
A362290398530264,20130409,193429,,,6012,,,NZ,,1,FALSE,0,0
A914800997230551,20130409,193504,,,2100,,,DK,,1,FALSE,0,0
A914800997234042,20130409,194155,,,75020,,TX,US,,1,FALSE,0,0
A844427490091883,20130409,194519,,,85000,,,FR,,1,FALSE,0,0
A985156985843649,20130409,195315,,,32940,,FL,US,,1,FALSE,0,0
A1055521384116140,20130409,195141,,,MA 05,,,BM,,1,FALSE,0,0
A388680066428245,20130409,195601,,,70122,,LA,US,,2000,FALSE,1135.825,0
A914800432520895,20130409,195919,,,AB43 9QT,,,GB,,1,FALSE,0,0
A1055520431347430,20130409,195741,,,15227,,PA,US,,1,FALSE,0.000694444,0
A2111055910047810,20130409,195938,,,198,,Roma,IT,,1,TRUE,0,0
A1688852016318280,20130409,200447,,,95051,,CA,US,,2000,FALSE,0,0
A1688852393594080,20130409,195743,,,HU16 5SL,,,GB,,1,FALSE,0.001388889,0
A1055521384167400,20130409,200453,,,60614,,IL,US,,1,TRUE,0,0
A1829581523615710,20130409,200232,,,4654,,,DK,,66,FALSE,65.23958333,0
A985156985839066,20130409,200400,,,60504-6084,,IL,US,,1,FALSE,0.002083333,0
A844427502930995,20130409,200607,,,22795-315,,RJ,BR,,1,FALSE,0.001388889,0
A1055520573945860,20130409,201601,,,1562,,MA,US,,1,FALSE,0.007638889,1
A1829581419796680,20130409,201842,,,4182,,,NZ,,1384,FALSE,0.002777778,0
A985156009822687,20130409,201825,,,49601,,MI,US,,1,TRUE,0,0
A1055521119738260,20130409,202319,,,37205,,TN,US,,470,FALSE,0,0
A1055521181136100,20130409,204211,,,37343,,TN,US,,1,TRUE,0,0
A914800997254864,20130409,203404,,,34145,,FL,US,,1,FALSE,0.002083333,0
A313875081327621,20130409,203520,,,H2Y 1X4,,QC,CA,,1,TRUE,0.297222222,0
A844428034150575,20130409,203422,,,77396,,TX,US,,1,FALSE,0,0
A844428034151612,20130409,203909,,,90402,,CA,US,,1,FALSE,0,0
A844427401155931,20130409,203859,,,L4N 0P9,,ON,CA,,64,FALSE,0.000694444,0
A914800566083496,20130409,204003,,,99005,,WA,US,,1,FALSE,0,0
A844428034154116,20130409,204106,,,11215,,NY,US,,1,FALSE,0,0
A1759221243921960,20130409,204622,,,27606,,NC,US,,1,FALSE,0,0
A844427612007388,20130409,205453,,,8109,,NJ,US,,1,TRUE,0,0
A1055520824593000,20130409,210258,,,78712,,TX,US,,1,FALSE,0,0
A1055521383648570,20130409,211139,,,91409,,CA,US,,1,FALSE,0,0
A844427995561141,20130409,211519,,,98391,,WA,US,,1,FALSE,0,0
A1688852181492070,20130409,212008,,,87109,,NM,US,,1,FALSE,0,0
A1055520519840420,20130409,211107,,,97230,,OR,US,,1,FALSE,0.002777778,0
A985156940028661,20130409,211304,,,19962,,DE,US,,1,FALSE,0,0
A844427324922687,20130409,211548,,,11710,,NY,US,,1484,FALSE,162.0729167,0
A985156478541080,20130409,211938,,,78758,,TX,US,,1,FALSE,0,0
A985156985878774,20130409,211625,,,97006,,OR,US,,1,FALSE,0,0
A985156664618997,20130409,211739,,,80303,,CO,US,,1,FALSE,0.000694444,0
A1055521377518850,20130409,213107,,,95446,,CA,US,,11,FALSE,0,1
A985156697910726,20130409,212141,,,59044,,MT,US,,1,FALSE,0,0
A1055520635532590,20130409,213410,,,KA13 7HD,,SC,GB,,1,FALSE,0,0
A1688853164722970,20130409,213355,,,40202,,KY,US,,237,FALSE,0.000694444,0
A1055520538173850,20130409,214509,,,65807,,MO,US,,2,FALSE,0,0
A1055520831330740,20130409,214602,,,2072,,MA,US,,1196,FALSE,0.000694444,0
A1829581321489900,20130409,213447,,,0,,,IE,,1,FALSE,0.122916667,1
A1688852769484880,20130409,213713,,,V6P 3T3,,BC,CA,,1,FALSE,0.002083333,0
A844427272462965,20130409,214459,,,92103,,CA,US,,1565,FALSE,0,0
A844427887677454,20130409,214217,,,45424,,OH,US,,1,FALSE,0.006944444,0
A914800997283924,20130409,215323,,,V2S1L1,,BC,CA,,1,FALSE,0.004861111,0
A844427992644007,20130409,214613,,,90230,,CA,US,,1,FALSE,0.051388889,2
A1829582548732810,20130409,215509,,,85020,,AZ,US,,45,FALSE,0,0
A1055521274653700,20130409,215208,,,10003,,NY,US,,1,FALSE,0,0
A844427810575511,20130409,221648,,,77573,,TX,US,,139,FALSE,0,0
A914800997286007,20130409,215817,,,75039,,TX,US,,1,FALSE,0,0
A985156814490915,20130409,222036,,,70433,,LA,US,,1,FALSE,0.004861111,0
A2181420358778670,20130409,220910,,,80124,,CO,US,,78,FALSE,0,0
A844427895477741,20130409,222453,,,80001,,CO,US,,1,FALSE,0,0
A914800941471624,20130409,222126,,,2818,,RI,US,,1,FALSE,0,0
A316896849822008,20130409,221923,,,67176,,Nuevo Le�n,MX,,1,FALSE,0,0
A914800495039503,20130409,221351,,,44805,,OH,US,,1,FALSE,0.000694444,0
A914800997294397,20130409,222508,,,20705,,MD,US,,1,FALSE,0,0
A914800997296404,20130409,222210,,,7444,,NJ,US,,1,FALSE,0,0
A1055520676096730,20130409,222522,,,20850,,MD,US,,1537,FALSE,0.004861111,1
A844427844113144,20130409,225239,,,44500,,Jalisco,MX,,1,FALSE,0,0
A1759220865038700,20130409,223723,,,05717-170,,SP,BR,,1,TRUE,0,0
A985156982879469,20130409,224654,,,95758,,CA,US,,1,FALSE,0,0
A1055521381929280,20130409,224532,,,12524,,NY,US,,1,FALSE,0,0
A914800126725643,20130409,224355,,,98498,,WA,US,,1601,TRUE,0.002083333,0
A1055521384257100,20130409,225725,,,P6A 5C8,,ON,CA,,1,FALSE,0,0
A389370180323389,20130409,230208,,,76401,,TX,US,,1,FALSE,0.000694444,0
A1829581268571500,20130409,225827,,,90806,,CA,US,,1,FALSE,0,0
A985156190421294,20130409,225445,,,48240,,MI,US,,1816,FALSE,283.1729167,0
A844427724798648,20130409,230217,,,J2J 1R9,,QC,CA,,209,FALSE,0.004861111,0
A985156551161235,20130409,231447,,,89012,,NV,US,,867,FALSE,0,0
A844428031679192,20130409,231110,,,76052,,TX,US,,1,FALSE,0,0
A844427972672412,20130409,231043,,,73110,,OK,US,,1,FALSE,0,0
A1759222231770510,20130409,230943,,,97321,,OR,US,,1,FALSE,0.000694444,0
A914800995390621,20130409,231347,,,38018,,TN,US,,4,FALSE,0.001388889,0
A985156985909768,20130409,231107,,,89103,,NV,US,,1,FALSE,0,0
A985156590545811,20130409,231619,,,85205,,AZ,US,,1,FALSE,0.0125,1
A914800660365971,20130409,232454,,,77840,,TX,US,,1,FALSE,0,0
A1055520794252060,20130409,231843,,,81201,,CO,US,,1,TRUE,0,0
A985156985126938,20130409,232229,,,27617,,NC,US,,2,FALSE,1.288888889,0
A1055521378648640,20130409,232550,,,79706,,TX,US,,1,FALSE,0,0
A914800591967074,20130409,233819,,,29451,,SC,US,,1,FALSE,0,0
A1899945481702080,20130409,233148,,,21042,,MD,US,,136,FALSE,0,0
A1055520824902870,20130409,233810,,,47006,,IN,US,,1,FALSE,0,0
A914800763957174,20130409,233137,,,6714,,Western Australia,AU,,1,TRUE,0,0
A844428034220681,20130409,233928,,,37909,,TN,US,,1,FALSE,0,0
A1688852974584360,20130409,234350,,,27540,,NC,US,,1,FALSE,0,0
A914791531439335,20130409,235220,,,3249,,NH,US,,1,FALSE,0,0
A844428034224183,20130409,235148,,,72758,,AR,US,,1,FALSE,0,0
A308856673848053,20130409,235333,,,46511,,IN,US,,1,FALSE,0,0
A985156800990886,20130409,235137,,,72956,,AR,US,,1,FALSE,0,0
A1055521384280610,20130409,234924,,,29627,,SC,US,,1,FALSE,0,0
A1055521313288800,20130410,350,,,33776,,FL,US,,1,FALSE,0,0
A844427936203361,20130410,817,,,33351,,FL,US,,1,TRUE,0,0
A1055521384282120,20130409,235915,,,46825,,IN,US,,1,FALSE,0.00625,1
A914800777457272,20130410,1211,,,49441,,MI,US,,1,FALSE,0.000694444,0
A1055521384267680,20130410,1453,,,53222,,WI,US,,1,FALSE,0,0
A985156575734180,20130410,2105,,,55379,,MN,US,,802,FALSE,0,0
A985156985198932,20130410,1501,,,13070-204,,SP,BR,,1,FALSE,0,0
A985156985943460,20130410,2408,,,13501,,NY,US,,1,FALSE,0,0
A1055521370027110,20130410,2230,,,11375,,NY,US,,1,FALSE,0,0
A985156385195723,20130410,2837,,,70002,,LA,US,,1,FALSE,0,0
A844428004049567,20130410,3006,,,80907,,CO,US,,1,FALSE,0,0
A914800997341967,20130410,3333,,,89521,,NV,US,,1,FALSE,0,0
A914800687220130,20130410,3818,,,11225,,NY,US,,1,FALSE,0,0
A985156678998719,20130410,3423,,,48187,,MI,US,,82,FALSE,0,0
A1055520657283990,20130410,3920,,,11030,,NY,US,,1595,FALSE,0.000694444,0
A1055521366084290,20130410,4302,,,85029,,AZ,US,,1,FALSE,0,0
A1899946061487510,20130410,4424,,,19720,,DE,US,,1,FALSE,0,0
A914800848078771,20130410,4538,,,15237,,PA,US,,54,FALSE,0,0
A914800972213905,20130410,5712,,,-,,,CO,,25,FALSE,0,0
A1899945726607420,20130410,10233,,,-,,,CO,,2,FALSE,1.335416667,0
A1055520884785370,20130410,10023,,,35057,,AL,US,,472,FALSE,0,0
A1970326994571360,20130410,5828,,,80538,,CO,US,,2000,FALSE,0.001388889,0
A305767242947772,20130410,10558,,,19446,,PA,US,,2000,FALSE,0.005555556,0
A844427978285116,20130410,10450,,,64040,,MO,US,,1,FALSE,0,0
A844428033623022,20130410,11613,,,30752,,GA,US,,2,FALSE,1.000694444,0
A914800768666405,20130410,11433,,,2645,,MA,US,,142,FALSE,131.8583333,0
A844428034258389,20130410,10951,,,45150,,OH,US,,1,FALSE,0,0
A1055521171874870,20130410,11140,,,51537,,IA,US,,1,FALSE,0,0
A914800997357147,20130410,12200,,,89410,,NV,US,,1,FALSE,0.002083333,0
A985156833960921,20130410,11628,,,96816,,HI,US,,278,FALSE,235.0798611,0
A914800668765520,20130410,12312,,,16602-1717,,PA,US,,1,FALSE,0,0
A1829581541169330,20130410,12348,,,J6R1Y8,,QC,CA,,1,TRUE,0,0
A985156156782041,20130410,11643,,,90068,,CA,US,,2000,FALSE,913.8118056,0
A1759221183853740,20130410,12406,,,83834,,ID,US,,1711,FALSE,0,0
A1829581449850180,20130410,12551,,,V3R3V9,,BC,CA,,1,FALSE,0.002777778,1
A1759221168397160,20130410,13531,,,J4B 0E3,,QC,CA,,1,FALSE,0.010416667,0
A844428034264403,20130410,13137,,,17543,,PA,US,,1,FALSE,0,0
A985156854152819,20130410,12636,,,44118,,OH,US,,1,FALSE,0,0
A985156240403522,20130410,13148,,,77381,,TX,US,,1609,FALSE,0,0
A1688852049772100,20130410,14126,,,11213,,NY,US,,1,FALSE,0.008333333,0
A914800958025601,20130410,13750,,,52803,,IA,US,,87,FALSE,0.001388889,0
A985156985207616,20130410,14233,,,11025-021,,SP,BR,,1,TRUE,0.000694444,0
A844428034277985,20130410,15018,,,56085,,MN,US,,1,FALSE,0,0
A914800414310009,20130410,13613,,,36022,,AL,US,,1362,FALSE,996.5215278,0
A364284949554961,20130410,15240,,,P0J 1P0,,ON,CA,,1423,FALSE,0,0
A914800996724290,20130410,14528,,,85086,,AZ,US,,2,FALSE,1.029166667,0
A564049483748667,20130410,15517,,,02465-1204,,MA,US,,2000,FALSE,0,0
A914800996773242,20130410,15507,,,4115,,Queensland,AU,,1,FALSE,0,0
A914800493952117,20130410,14731,,,75081,,TX,US,,439,FALSE,0,0
A914800993672079,20130410,15641,,,8021,,NJ,US,,7,FALSE,0,0
A844427131747372,20130410,15930,,,80021,,CO,US,,1,FALSE,0,0
A1055520866424150,20130410,21854,,,75631,,TX,US,,1,FALSE,0,0
A985156479887693,20130410,15853,,,63755,,MO,US,,1,FALSE,0,0
A1759220971259190,20130410,20649,,,73648,,OK,US,,101,FALSE,1.021527778,0
A844428034287598,20130410,21810,,,55119,,MN,US,,1,FALSE,0,0
A914800997363307,20130410,21710,,,54130,,WI,US,,1,FALSE,0,0
A985156348078193,20130410,22918,,,32082,,FL,US,,1201,FALSE,586.3888889,0
A844427995192513,20130410,22639,,,72704,,AR,US,,1,FALSE,0,0
A1055520427517890,20130410,22950,,,2000,,NSW,AU,,36,FALSE,0,0
A1055521251824810,20130410,25732,,,R3J3G1,,MB,CA,,1,FALSE,0,0
A985156985908045,20130410,24648,,,97394,,OR,US,,1,FALSE,0,0
A985156099131910,20130410,23707,,,30052,,GA,US,,1144,FALSE,1024.000694,0
A985156521297492,20130410,25312,,,23451,,VA,US,,947,FALSE,579.6125,0
A844428034298190,20130410,24358,,,49093,,MI,US,,1,FALSE,0,0
A985156986005716,20130410,25504,,,2476,,MA,US,,1,FALSE,0,0
A1055520553187770,20130410,30718,,,31055,,GA,US,,112,FALSE,0,0
A844427728777671,20130410,31628,,,11235,,NY,US,,1,FALSE,0.004166667,0
A1055520866783750,20130410,32634,,,11223,,NY,US,,1,TRUE,0.000694444,0
A985156758664354,20130410,32623,,,98103,,WA,US,,1,FALSE,0.000694444,0
A985156840923248,20130410,33917,,,92656,,CA,US,,1,FALSE,0,0
A985156986022031,20130410,33515,,,137-831,,???,KR,,1,FALSE,0,0
A914800997134927,20130410,33646,,,19460,,PA,US,,1,FALSE,0.002083333,0
A914800401370669,20130410,34959,,,83210,,ID,US,,33,FALSE,0,0
A985156986023063,20130410,34016,,,60164,,IL,US,,1,FALSE,0,0
A1055520966295810,20130410,35952,,,95355,,CA,US,,832,FALSE,105.0166667,0
A1829580986157160,20130410,40301,,,85203,,AZ,US,,2000,FALSE,0,0
A914800938352819,20130410,40638,,,33168,,FL,US,,1,FALSE,0,0
A1055521384388090,20130410,35258,,,T2A2K2,,AB,CA,,1,FALSE,0,0
A985156986032586,20130410,35442,,,99507,,AK,US,,1,FALSE,0,0
A1829582568682580,20130410,40352,,,99301,,WA,US,,1,FALSE,0,0
A1829581287879390,20130410,41602,,,97305,,OR,US,,2000,FALSE,489.9111111,0
A1899945727640600,20130410,41530,,,-,,,HK,,1,FALSE,0,0
A1688853216707880,20130410,41630,,,8629,,NJ,US,,1,FALSE,0.000694444,0
A844428034352987,20130410,41815,,,10452,,NY,US,,1,FALSE,0.000694444,0
A985156797179281,20130410,45433,,,-,,,CO,,1,FALSE,0.000694444,0
A985156877994223,20130410,45046,,,90044,,CA,US,,214,FALSE,213.1652778,0
A1688852109948880,20130410,44752,,,11214,,NY,US,,1,FALSE,0,0
A1688853620740530,20130410,43948,,,2632,,New South Wales,AU,,1,FALSE,0,0
A985156936599162,20130410,50151,,,97223,,OR,US,,1,FALSE,0.009722222,0
A1055521384142820,20130410,51252,,,60311,,,DE,,1,FALSE,0.000694444,0
A844428020782742,20130410,51309,,,3130,,Victoria,AU,,1,FALSE,0,0
A844427532707973,20130410,54847,,,56352,,MN,US,,1,FALSE,0.001388889,0
A1055521384440110,20130410,60034,,,KT2 7HU,,,GB,,1,FALSE,0,0
A985156945060933,20130410,55852,,,92843,,CA,US,,66,FALSE,65.97430556,0
A1829582582933920,20130410,60805,,,5159,,South Australia,AU,,1,FALSE,0.007638889,0
A844428034110669,20130410,60310,,,57000,,M�xico,MX,,1,FALSE,0.025694444,0
A914800997485711,20130410,62321,,,30307,,GA,US,,1,FALSE,0.000694444,0
A1759221398785650,20130410,63047,,,3125,,Victoria,AU,,1,FALSE,0.036111111,0
A317451808660512,20130410,70134,,,-,,,HK,,1,FALSE,0.000694444,0
A844427307440130,20130410,63216,,,95138,,CA,US,,1,TRUE,0.000694444,0
A1899945468447290,20130410,65340,,,4020,,Queensland,AU,,1,FALSE,0.020138889,0
A844427172343533,20130410,65346,,,45040,,OH,US,,2000,FALSE,1106.456944,0
A1688852328462750,20130410,70747,,,95540,,,FR,,1,FALSE,0.000694444,0
A914800997509165,20130410,74242,,,52273,,,IL,,1,FALSE,0.002777778,0
A1688853567984630,20130410,74450,,,20823,,Milano,IT,,167,FALSE,166.7791667,0
A844428032096327,20130410,74238,,,40056,,Bologna,IT,,3,FALSE,0.729166667,0
A985156986138138,20130410,74643,,,7180,,,CH,,1,FALSE,0.000694444,0
A985156986138650,20130410,74729,,,93047,,,DE,,1,FALSE,0,0
A1055521383851780,20130410,74905,,,53127,,,DE,,1,FALSE,0.002777778,0
A844427440701313,20130410,80448,,,30078,,GA,US,,2,FALSE,0.000694444,0
A1055520914265010,20130410,82033,,,ls15 7ef,,,GB,,976,FALSE,0.007638889,0
A1759221206684230,20130410,83420,,,cm20 3ly,,,GB,,1,FALSE,0.513194444,1
A1055521136661210,20130410,80122,,,69560,,,FR,,1,TRUE,0.059027778,0
A1055521384497320,20130410,83418,,,2486,,New South Wales,AU,,1,FALSE,0.000694444,0
A914800995690778,20130410,82434,,,2752,,New South Wales,AU,,1,FALSE,0,0
A914800997541205,20130410,82536,,,20811,,MB,IT,,1,FALSE,0.001388889,0
A1055520492791510,20130410,82639,,,SA6 5EA,,WG,GB,,2000,FALSE,0.059027778,0
A985156986138138,20130410,82350,,,7180,,,CH,,1,FALSE,0.026388889,0
A306520209461101,20130410,83058,,,94107,,CA,US,,1,FALSE,0.002083333,0
A985156623084069,20130410,84755,,,2550,,,BE,,1,FALSE,0,0
A914800218574167,20130410,84537,,,98404,,WA,US,,1,TRUE,0.008333333,0
A985156986166536,20130410,90638,,,74385,,,DE,,1,FALSE,0.007638889,0
A1055521384506940,20130410,85520,,,2600 GB,,,NL,,1,FALSE,0.000694444,0
A1688853650200460,20130410,90128,,,14195,,,DE,,27,FALSE,26.37638889,0
A985156986153716,20130410,85520,,,112 45,,,SE,,1,FALSE,0.01875,0
A985156077609291,20130410,85609,,,98693,,,DE,,1,FALSE,0.000694444,0
A1055521051919950,20130410,92436,,,3121,,Victoria,AU,,1,TRUE,0,0
A914800668272303,20130410,91843,,,658077,,,SG,,1,FALSE,0.170833333,0
A1688853447518100,20130410,92519,,,11542,,NY,US,,1,FALSE,0,0
A1829582582973340,20130410,94152,,,54000,,,FR,,1,FALSE,0,0
A1899945440995660,20130410,92131,,,-,,,HK,,49,TRUE,0.050694444,0
A985156986195261,20130410,100738,,,4227,,Queensland,AU,,1,FALSE,0,0
A1055521384526980,20130410,95057,,,611-0028,,???,JP,,1,FALSE,0,0
A1055521106298780,20130410,94736,,,75224,,TX,US,,508,FALSE,489.9416667,0
A985156986178758,20130410,93359,,,-,,,HK,,1,FALSE,0.000694444,0
A1829580940533940,20130410,94613,,,111111,,seoul,KR,,1,FALSE,0,0
A1055521371615620,20130410,95352,,,1752,,,ZA,,16,FALSE,15.87708333,0
A564049507875883,20130410,95932,,,71069,,,DE,,1,FALSE,0,0
A1055521384533010,20130410,101512,,,36054,,AL,US,,1,FALSE,0,0
A1055521091824170,20130410,100537,,,30000,,,FR,,1,FALSE,0,0
A1055520906619070,20130410,102714,,,34040,,,TR,,1,TRUE,0.000694444,0
A844427839615622,20130410,102418,,,19606,,PA,US,,20,FALSE,0.000694444,0
A844428019541016,20130410,104321,,,2549,,New South Wales,AU,,1,FALSE,0,0
A844428020272948,20130410,102751,,,6520,,,ZA,,1,FALSE,0,0
A1055521057252840,20130410,110758,,,1453,,,DK,,1,FALSE,0,0
A1055521143078320,20130410,105830,,,2119,,New South Wales,AU,,1,FALSE,0,0
A1899945840521650,20130410,111042,,,40125,,Bologna,IT,,17,TRUE,0,0
A985156986215764,20130410,105718,,,27103,,NC,US,,1,FALSE,0,0
A1829581303873220,20130410,112451,,,28024,,NC,US,,1,FALSE,0,0
A844428034127091,20130410,111200,,,YO8 9HD,,,GB,,1,FALSE,0.647916667,1
A1688852759482810,20130410,110900,,,2350,,New South Wales,AU,,1,FALSE,0,0
A1055521134117150,20130410,112851,,,LS21 3JP,,,GB,,1,FALSE,0,0
A844427987087640,20130410,112537,,,WD24 5LF,,,GB,,1,FALSE,0,0
A1688853103960960,20130410,113640,,,50460,,,FR,,8,FALSE,0,0
A1055520857271710,20130410,115041,,,S4P 3W3,,SK,CA,,35,FALSE,34.58194444,0
A914800325691437,20130410,115412,,,1495,,,PT,,27,FALSE,26.85416667,0
A1055521365966690,20130410,115937,,,1022,,,DK,,37,FALSE,36.89375,0
A296624604823092,20130410,115535,,,97490,,,FR,,1,TRUE,0,0
A985156722069520,20130410,120651,,,29000,,,FR,,1,FALSE,0,0
A914800207326913,20130410,121213,,,25474,,,DE,,1931,TRUE,166.1576389,0
A1055520764191780,20130410,122922,,,CM2 0LG,,,GB,,1,TRUE,0,0
A844427333602481,20130410,123817,,,1070,,,AT,,1,TRUE,0,0
A321367119386528,20130410,123951,,,11238,,NY,US,,1,FALSE,0,0
A1829582466142570,20130410,123810,,,17602,,PA,US,,1,FALSE,0.000694444,0
A844427895993370,20130410,125700,,,34200,,,TR,,160,FALSE,0.0375,1
A985156951510039,20130410,125005,,,23219,,VA,US,,77,FALSE,0.713194444,1
A844427887854330,20130410,130148,,,117639,,Moscow,RU,,267,TRUE,266.7513889,0
A1899946999252950,20130410,131956,,,22030,,Como,IT,,26,FALSE,0,0
A1055521384602960,20130410,132112,,,10025,,NY,US,,1,FALSE,0,0
A1055521151196440,20130410,133217,,,ME15 9RX,,,GB,,8,FALSE,0,0
A1759221651605640,20130410,132602,,,34655,,FL,US,,1,FALSE,0,0
A985156863246910,20130410,132625,,,75001,,,FR,,1,FALSE,0.001388889,0
A844427171604735,20130410,133456,,,60175,,IL,US,,2000,FALSE,653.7111111,0
A365522410949506,20130410,131202,,,en52et,,,GB,,1,FALSE,0.024305556,1
A985156003568275,20130410,133033,,,43609,,OH,US,,2000,FALSE,2250.553472,0
A2111055920687340,20130410,133849,,,15137,,PA,US,,1,FALSE,0,0
A844428033912779,20130410,132445,,,2678 re,,nederland,NL,,1,FALSE,0.002083333,0
A1688852300198330,20130410,134351,,,2058,,,VE,,1,FALSE,0,0
A914800997650303,20130410,133337,,,331-300,,??? ????,KR,,1,FALSE,0.000694444,0
A1055521384626090,20130410,134317,,,-,,,IE,,1,FALSE,0,0
A844427476898121,20130410,133758,,,67202,,KS,US,,1,FALSE,0,0
A309681307254921,20130410,134047,,,21415,,Makkah,SA,,1,FALSE,0,0
A1055521375693300,20130410,135638,,,34787,,FL,US,,1,FALSE,0,0
A914800921618477,20130410,140131,,,17801,,PA,US,,1,FALSE,0,0
A914800996530232,20130410,140821,,,77030,,TX,US,,2,FALSE,1.836805556,0
A985156986291083,20130410,140524,,,78737,,TX,US,,1,FALSE,0.001388889,1
A1899945831818950,20130410,140921,,,rg17 7lq,,,GB,,1,FALSE,0.000694444,0
A844427937696945,20130410,140357,,,65211,,MO,US,,1,FALSE,0.002083333,0
A985156857106952,20130410,142258,,,24348,,VA,US,,1,FALSE,0,0
A564049528172399,20130410,141512,,,71225,,LA,US,,2000,FALSE,0,0
A985156986302149,20130410,141752,,,75098,,TX,US,,1,FALSE,0,0
A914800997678371,20130410,144335,,,76543,,TX,US,,1,FALSE,0.010416667,0
A1055521035908180,20130410,144156,,,87270,,,FR,,1,FALSE,0,0
A1829581202270660,20130410,141759,,,14784-017,,SP,BR,,1,FALSE,0,0
A985156986297259,20130410,142353,,,2152,,MA,US,,1,FALSE,0.014583333,1
A844427259808430,20130410,145833,,,32937,,FL,US,,1926,FALSE,798.4388889,0
A1759220948357020,20130410,145512,,,53050,,WI,US,,501,FALSE,0,0
A1688853519296660,20130410,144527,,,510642,,,SG,,1,FALSE,0,0
A1759222231952040,20130410,144642,,,60007,,IL,US,,1,FALSE,0.000694444,0
A1055521384655860,20130410,145213,,,79285,,,DE,,1,FALSE,0,0
A844427182246341,20130410,144627,,,SL4 1QP,,BK,GB,,176,FALSE,175.9159722,0
A914800997683623,20130410,144044,,,80111,,CO,US,,1,FALSE,0,0
A985156983950574,20130410,144201,,,78550,,,FR,,1,FALSE,0.000694444,0
A985156573515974,20130410,144324,,,8700,,,DK,,1,FALSE,0,0
A1055521384225780,20130410,145526,,,52223,,IA,US,,1,FALSE,0,0
A363115848187213,20130410,150244,,,2150,,New South Wales,AU,,1,FALSE,0,0
A914800937636066,20130410,145945,,,46072,,IN,US,,1,FALSE,0,0
A1759221468661410,20130410,150648,,,366-0013,,???,JP,,1,FALSE,0,0
A1055520942348490,20130410,150655,,,L3T 2M7,,ON,CA,,26,FALSE,0,0
A914800990427969,20130410,150654,,,33064,,FL,US,,1,FALSE,0,0
A844428034560589,20130410,152443,,,29073,,SC,US,,1,FALSE,0,0
A2181420361316200,20130410,151832,,,6143,,,NO,,18,FALSE,0,0
A844428034617840,20130410,150050,,,60605,,IL,US,,1,FALSE,0,0
A844427800635067,20130410,150703,,,76710,,TX,US,,1,FALSE,0,0
A914800997592072,20130410,151403,,,44653,,,IL,,1,FALSE,0,0
A1055520467866060,20130410,151747,,,01454-011,,SP,BR,,1,FALSE,0,0
A844428034630033,20130410,152353,,,84037,,UT,US,,1,FALSE,0,0
A1055521384671460,20130410,152647,,,7011,,NJ,US,,1,FALSE,0,0
